coding_system,code,variable_name,event_definition,concept,concept_name,tags,system,event_abbreviation,type
ICD9CMP,011.35,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.35,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.36,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.36,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.36,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.4,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.4,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.4,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.40,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.40,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.40,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.41,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.41,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.41,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.42,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.42,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.42,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.43,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.43,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.43,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.44,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.44,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.44,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.45,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.45,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.45,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.46,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.46,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.46,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.5,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.5,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.5,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.50,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.50,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.50,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.51,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.51,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.51,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.52,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.52,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.52,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.53,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.53,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.53,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.54,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.54,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.54,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.55,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.55,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.55,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.56,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.56,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.56,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.6,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.6,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.6,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.60,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.60,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.60,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.61,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.61,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.61,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.62,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.62,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.62,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.63,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.63,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.63,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.64,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.64,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.64,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.65,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.65,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.65,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.66,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.66,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.66,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.7,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.7,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.7,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.70,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.70,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.70,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.71,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.71,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.71,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.72,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.72,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.72,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.73,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.73,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.73,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.74,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.74,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.74,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.75,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.75,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.75,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.76,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.76,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.76,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.8,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.8,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.8,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.80,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.80,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.80,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.81,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.81,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.81,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.82,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.82,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.82,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.83,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.83,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.83,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.84,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.84,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.84,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.85,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.85,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.85,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.86,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.86,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.86,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.9,I_BACTERIALINFEC_AESI,Bacterial infections,C0041327,"Tuberculosis, Pulmonary",narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.9,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.9,I_TUBERCULOSIS_COV,Tuberculosis,C0041327,"Tuberculosis, Pulmonary",narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.90,I_BACTERIALINFEC_AESI,Bacterial infections,C0041327,"Tuberculosis, Pulmonary",narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.90,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.90,I_TUBERCULOSIS_COV,Tuberculosis,C0041327,"Tuberculosis, Pulmonary",narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.91,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.91,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.91,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.92,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.92,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.92,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.93,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.93,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.93,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.94,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.94,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.94,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.95,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.95,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.95,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,011.96,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,011.96,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,011.96,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,012.0,I_BACTERIALINFEC_AESI,Bacterial infections,C0041326,Pleural Tuberculosis,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.0,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.00,I_BACTERIALINFEC_AESI,Bacterial infections,C0041326,Pleural Tuberculosis,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.00,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.01,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.01,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.02,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.02,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.03,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.03,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.04,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.04,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.05,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.05,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.06,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.06,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.1,I_BACTERIALINFEC_AESI,Bacterial infections,C0152627,Tuberculosis of intrathoracic lymph nodes,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.1,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.10,I_BACTERIALINFEC_AESI,Bacterial infections,C0152627,Tuberculosis of intrathoracic lymph nodes,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.10,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.11,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.11,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.12,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.12,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.13,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.13,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.14,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.14,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.15,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.15,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.16,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.16,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.2,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.2,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.20,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.20,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.21,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.21,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.22,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.22,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.23,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.23,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.24,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.24,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.25,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.25,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.26,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.26,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.3,I_BACTERIALINFEC_AESI,Bacterial infections,C0041315,"Tuberculosis, Laryngeal",narrow,I,BACTERIALINFEC,AESI
ICD9CMP,012.3,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,012.30,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
